h,latitude,longitude,frp,confidence,daynight
2025-12-26 12:44:00,21.20797,96.32531,18.69,n,D
2025-12-26 12:44:00,21.20843,96.32923,25.64,n,D
2025-12-26 12:44:00,21.20899,81.99905,3.41,n,D
2025-12-26 12:44:00,21.20956,82.36176,6.21,n,D
2025-12-26 12:44:00,21.20958,82.36489,9.24,n,D
2025-12-26 12:44:00,21.2183,82.47874,4.26,n,D
2025-12-26 12:44:00,21.22205,83.55054,2.41,n,D
2025-12-26 12:44:00,21.22224,82.40182,5.98,n,D
2025-12-26 12:44:00,21.22305,82.40426,4.66,n,D
2025-12-26 12:44:00,21.22389,83.58365,5.11,n,D
2025-12-26 12:44:00,21.23297,83.79396,4.04,n,D
2025-12-26 12:44:00,21.23389,82.09552,5.47,n,D
2025-12-26 12:44:00,21.23865,82.40931,4.67,n,D
2025-12-26 12:44:00,21.23871,82.09438,10.36,n,D
2025-12-26 12:44:00,21.23938,82.41176,3.74,n,D
2025-12-26 12:44:00,21.24083,82.92551,4.35,n,D
2025-12-26 12:44:00,21.25377,83.64369,5.19,n,D
2025-12-26 12:44:00,21.25713,83.84872,2.09,n,D
2025-12-26 12:44:00,21.26074,95.79659,3.8,n,D
2025-12-26 12:44:00,21.2612,95.80039,3.8,n,D
2025-12-26 12:44:00,21.26956,83.74944,2.15,n,D
2025-12-26 12:44:00,21.26979,82.63097,6.13,n,D
2025-12-26 12:44:00,21.27049,82.02702,5.87,n,D
2025-12-26 12:44:00,21.27279,82.02462,4.73,n,D
2025-12-26 12:44:00,21.27357,81.41592,1.86,n,D
2025-12-26 12:44:00,21.28301,83.49483,7.37,n,D
2025-12-26 12:44:00,21.31598,95.49825,3.17,n,D
2025-12-26 12:44:00,21.31914,82.65806,4.11,n,D
2025-12-26 12:44:00,21.32632,82.99538,5.48,n,D
2025-12-26 12:44:00,21.32689,83.74167,4.39,n,D
2025-12-26 12:44:00,21.33093,82.64437,5.86,n,D
2025-12-26 12:44:00,21.33109,81.2978,1.06,n,D
2025-12-26 12:44:00,21.33554,82.92745,6.53,n,D
2025-12-26 12:44:00,21.33626,82.92513,3.45,n,D
2025-12-26 12:44:00,21.33724,82.93015,6.17,n,D
2025-12-26 12:44:00,21.3397,82.99438,4.72,n,D
2025-12-26 12:44:00,21.34433,82.41917,8.38,n,D
2025-12-26 12:44:00,21.34568,82.4222,6.03,n,D
2025-12-26 12:44:00,21.34904,81.18253,1.57,n,D
2025-12-26 12:44:00,21.36114,96.21185,2.32,n,D
2025-12-26 12:44:00,21.36134,83.02876,9.43,n,D
2025-12-26 12:44:00,21.36137,83.03082,12.31,n,D
2025-12-26 12:44:00,21.36231,83.0337,9.43,n,D
2025-12-26 12:44:00,21.3659,83.02979,12.31,n,D
2025-12-26 12:44:00,21.36689,83.03471,12.31,n,D
2025-12-26 12:44:00,21.36898,82.19764,3.99,n,D
2025-12-26 12:44:00,21.36941,83.72766,3.29,n,D
2025-12-26 12:44:00,21.37553,81.30725,1.11,n,D
2025-12-26 12:44:00,21.38044,82.54282,9.79,n,D
2025-12-26 12:44:00,21.38083,83.97283,1.53,n,D
2025-12-26 12:44:00,21.38417,83.71027,2.62,n,D
2025-12-26 12:44:00,21.39865,83.99603,3.95,n,D
2025-12-26 12:44:00,21.40444,95.88921,2.14,n,D
2025-12-26 12:44:00,21.40446,84.02626,8.63,n,D
2025-12-26 12:44:00,21.40788,84.02096,3.8,n,D
2025-12-26 12:44:00,21.40899,83.64963,1.73,n,D
2025-12-26 12:44:00,21.4091,82.63497,4.92,n,D
2025-12-26 12:44:00,21.41556,83.06504,3.55,n,D
2025-12-26 12:44:00,21.42427,84.10649,5.41,n,D
2025-12-26 12:44:00,21.42773,82.24708,4.39,n,D
2025-12-26 12:44:00,21.44064,82.74218,5.91,n,D
2025-12-26 12:44:00,21.44479,82.6434,5.01,n,D
2025-12-26 12:44:00,21.45299,80.47298,2.72,n,D
2025-12-26 12:44:00,21.45376,80.47656,2.72,n,D
2025-12-26 12:44:00,21.45573,81.56396,5.22,n,D
2025-12-26 12:44:00,21.45982,80.47885,3.08,n,D
2025-12-26 12:44:00,21.46218,83.5539,3.2,n,D
2025-12-26 12:44:00,21.46296,83.55238,5.38,n,D
2025-12-26 12:44:00,21.4833,83.56819,4.75,n,D
2025-12-26 12:44:00,21.48977,82.20954,11.57,n,D
2025-12-26 12:44:00,21.49069,83.25524,3.69,n,D
2025-12-26 12:44:00,21.49089,82.21507,11.57,n,D
2025-12-26 12:44:00,21.49507,82.14215,3.94,n,D
2025-12-26 12:44:00,21.49643,82.14398,3.15,n,D
2025-12-26 12:44:00,21.51386,83.33612,4.02,n,D
2025-12-26 12:44:00,21.53617,84.05163,2.95,n,D
2025-12-26 12:44:00,21.5447,80.29156,1.48,n,D
2025-12-26 12:44:00,21.54787,82.25175,7.55,n,D
2025-12-26 12:44:00,21.55132,84.06163,2.26,n,D
2025-12-26 12:44:00,21.5533,83.37126,2.87,n,D
2025-12-26 12:44:00,21.55398,84.06171,3.53,n,D
2025-12-26 12:44:00,21.57166,83.08811,3.7,n,D
2025-12-26 12:44:00,21.57262,83.09296,3.7,n,D
2025-12-26 12:44:00,21.57267,83.09117,7.32,n,D
2025-12-26 12:44:00,21.57478,95.05358,4.47,n,D
2025-12-26 12:44:00,21.57542,95.05883,4.89,n,D
2025-12-26 12:44:00,21.57881,87.16051,2.96,n,D
2025-12-26 12:44:00,21.59077,82.21872,2.91,n,D
2025-12-26 12:44:00,21.59616,87.11185,4.72,n,D
2025-12-26 12:44:00,21.60099,81.9852,1.94,n,D
2025-12-26 12:44:00,21.62069,82.93141,5.16,n,D
2025-12-26 12:44:00,21.63569,83.287,1.92,n,D
2025-12-26 12:44:00,21.63807,96.26497,2.82,n,D
2025-12-26 12:44:00,21.64214,96.08481,3.86,n,D
2025-12-26 12:44:00,21.6513,81.38371,1.89,n,D
2025-12-26 12:44:00,21.66016,83.24698,9.5,n,D
2025-12-26 12:44:00,21.66256,83.94566,5.47,n,D
2025-12-26 12:44:00,21.66681,83.94473,5.47,n,D
2025-12-26 12:44:00,21.68095,84.03956,2.94,n,D
2025-12-26 12:44:00,21.69155,82.62044,10.94,h,D
2025-12-26 12:44:00,21.69427,87.17914,3.37,n,D
2025-12-26 12:44:00,21.69776,83.50563,4.43,n,D
2025-12-26 12:44:00,21.69838,87.0971,1.8,n,D
2025-12-26 12:44:00,21.70049,82.51205,3.84,n,D
2025-12-26 12:44:00,21.70498,83.28611,2.39,n,D
2025-12-26 12:44:00,21.70677,87.14516,4.86,n,D
2025-12-26 12:44:00,21.72179,87.14671,2.37,n,D
2025-12-26 12:44:00,21.72315,82.8267,5.8,n,D
2025-12-26 12:44:00,21.72816,87.14094,4.02,n,D
2025-12-26 12:44:00,21.7287,87.12278,3.48,n,D
2025-12-26 12:44:00,21.72909,82.53291,4.26,n,D
2025-12-26 12:44:00,21.73097,87.64171,2.62,n,D
2025-12-26 12:44:00,21.73119,82.39955,4.27,n,D
2025-12-26 12:44:00,21.73213,96.342,2.0,n,D
2025-12-26 12:44:00,21.73306,83.38244,3.15,n,D
2025-12-26 12:44:00,21.73441,87.283,4.96,n,D
2025-12-26 12:44:00,21.73553,82.91267,3.48,n,D
2025-12-26 12:44:00,21.73626,82.84472,2.9,n,D
2025-12-26 12:44:00,21.74965,82.60995,6.44,n,D
2025-12-26 12:44:00,21.75711,84.02296,5.39,n,D
2025-12-26 12:44:00,21.75889,87.23363,3.79,n,D
2025-12-26 12:44:00,21.76571,82.42503,4.91,n,D
2025-12-26 12:44:00,21.77099,82.69131,1.65,n,D
2025-12-26 12:44:00,21.77294,87.2085,1.63,n,D
2025-12-26 12:44:00,21.78316,82.65633,4.6,n,D
2025-12-26 12:44:00,21.78414,83.1813,3.3,n,D
2025-12-26 12:44:00,21.78777,82.65529,6.18,n,D
2025-12-26 12:44:00,21.78806,83.41064,7.12,n,D
2025-12-26 12:44:00,21.79245,83.40966,4.3,n,D
2025-12-26 12:44:00,21.79606,87.15005,2.79,n,D
2025-12-26 12:44:00,21.79922,87.49038,3.46,n,D
2025-12-26 12:44:00,21.80671,82.67781,2.77,n,D
2025-12-26 12:44:00,21.80873,82.78347,4.29,n,D
2025-12-26 12:44:00,21.81283,82.66032,3.28,n,D
2025-12-26 12:44:00,21.81575,82.23074,2.36,n,D
2025-12-26 12:44:00,21.81584,82.77132,3.03,n,D
2025-12-26 12:44:00,21.8163,87.56953,2.19,n,D
2025-12-26 12:44:00,21.8165,82.66219,9.64,n,D
2025-12-26 12:44:00,21.81756,82.66734,7.81,n,D
2025-12-26 12:44:00,21.81845,82.66439,8.27,n,D
2025-12-26 12:44:00,21.82003,82.65601,10.83,n,D
2025-12-26 12:44:00,21.82072,82.68263,2.3,n,D
2025-12-26 12:44:00,21.82107,83.22752,4.32,n,D
2025-12-26 12:44:00,21.82109,82.66113,10.83,n,D
2025-12-26 12:44:00,21.82199,83.23222,4.32,n,D
2025-12-26 12:44:00,21.82201,82.65816,15.94,n,D
2025-12-26 12:44:00,21.82304,82.66332,8.27,n,D
2025-12-26 12:44:00,21.82333,83.22885,8.62,n,D
2025-12-26 12:44:00,21.82427,82.67651,6.1,n,D
2025-12-26 12:44:00,21.82636,82.68668,5.08,n,D
2025-12-26 12:44:00,21.82657,82.70519,6.37,n,D
2025-12-26 12:44:00,21.82711,82.68382,8.98,n,D
2025-12-26 12:44:00,21.82818,87.27956,3.81,n,D
2025-12-26 12:44:00,21.82848,87.40594,2.91,n,D
2025-12-26 12:44:00,21.8295,82.70186,3.39,n,D
2025-12-26 12:44:00,21.83278,82.64775,8.37,n,D
2025-12-26 12:44:00,21.83345,82.6744,13.28,n,D
2025-12-26 12:44:00,21.83403,86.9948,2.96,n,D
2025-12-26 12:44:00,21.83427,82.67149,8.48,n,D
2025-12-26 12:44:00,21.83447,87.54867,1.46,n,D
2025-12-26 12:44:00,21.83528,82.67659,8.48,n,D
2025-12-26 12:44:00,21.83921,87.46948,5.25,n,D
2025-12-26 12:44:00,21.84162,83.40342,6.45,n,D
2025-12-26 12:44:00,21.8425,82.41058,6.59,n,D
2025-12-26 12:44:00,21.84359,82.41591,6.59,n,D
2025-12-26 12:44:00,21.84555,82.75658,8.71,n,D
2025-12-26 12:44:00,21.8468,82.75894,11.28,n,D
2025-12-26 12:44:00,21.84738,82.60138,5.12,n,D
2025-12-26 12:44:00,21.85025,83.24744,4.97,n,D
2025-12-26 12:44:00,21.85239,96.12824,3.19,n,D
2025-12-26 12:44:00,21.85397,96.17753,2.7,n,D
2025-12-26 12:44:00,21.85404,83.05719,5.22,n,D
2025-12-26 12:44:00,21.85592,87.29186,2.07,n,D
2025-12-26 12:44:00,21.85725,82.62614,5.95,n,D
2025-12-26 12:44:00,21.85853,83.05619,5.31,n,D
2025-12-26 12:44:00,21.86234,87.20154,5.01,n,D
2025-12-26 12:44:00,21.86441,96.12253,8.24,n,D
2025-12-26 12:44:00,21.86512,96.38269,3.53,n,D
2025-12-26 12:44:00,21.86616,82.69347,3.11,n,D
2025-12-26 12:44:00,21.87035,83.13905,2.77,n,D
2025-12-26 12:44:00,21.87064,83.16389,2.41,n,D
2025-12-26 12:44:00,21.87354,82.96617,6.24,n,D
2025-12-26 12:44:00,21.87451,82.97108,6.24,n,D
2025-12-26 12:44:00,21.87474,82.96819,9.41,n,D
2025-12-26 12:44:00,21.87724,83.19704,14.38,n,D
2025-12-26 12:44:00,21.88486,82.32676,4.14,n,D
2025-12-26 12:44:00,21.88538,82.47812,4.69,n,D
2025-12-26 12:44:00,21.88663,82.4765,3.29,n,D
2025-12-26 12:44:00,21.88751,82.65672,6.9,n,D
2025-12-26 12:44:00,21.88771,82.48172,4.23,n,D
2025-12-26 12:44:00,21.88808,87.22327,17.48,n,D
2025-12-26 12:44:00,21.88853,82.66181,9.52,n,D
2025-12-26 12:44:00,21.89001,82.47703,5.16,n,D
2025-12-26 12:44:00,21.89779,82.49164,4.48,n,D
2025-12-26 12:44:00,21.89984,84.24977,6.2,n,D
2025-12-26 12:44:00,21.90171,83.06158,3.71,n,D
2025-12-26 12:44:00,21.90356,83.0633,3.4,n,D
2025-12-26 12:44:00,21.90385,82.6902,7.87,n,D
2025-12-26 12:44:00,21.905,82.56491,3.85,n,D
2025-12-26 12:44:00,21.90776,82.5657,4.46,n,D
2025-12-26 12:44:00,21.90784,87.50977,1.72,n,D
2025-12-26 12:44:00,21.91285,82.54279,5.48,n,D
2025-12-26 12:44:00,21.91335,86.80515,4.92,n,D
2025-12-26 12:44:00,21.91413,86.80963,4.92,n,D
2025-12-26 12:44:00,21.91457,82.54102,4.02,n,D
2025-12-26 12:44:00,21.91958,82.58866,3.17,n,D
2025-12-26 12:44:00,21.92038,82.38021,11.37,n,D
2025-12-26 12:44:00,21.92229,82.9471,3.74,n,D
2025-12-26 12:44:00,21.92317,82.73888,4.83,n,D
2025-12-26 12:44:00,21.9235,82.63094,5.6,n,D
2025-12-26 12:44:00,21.92406,83.27013,4.27,n,D
2025-12-26 12:44:00,21.92418,82.65747,5.08,n,D
2025-12-26 12:44:00,21.92476,82.62679,2.08,n,D
2025-12-26 12:44:00,21.92525,82.6534,5.21,n,D
2025-12-26 12:44:00,21.9288,82.58657,4.45,n,D
2025-12-26 12:44:00,21.9288,95.22456,11.76,n,D
2025-12-26 12:44:00,21.93191,82.61438,2.86,n,D
2025-12-26 12:44:00,21.93215,82.83137,5.52,n,D
2025-12-26 12:44:00,21.93221,82.36637,4.21,n,D
2025-12-26 12:44:00,21.93275,95.22401,11.76,n,D
2025-12-26 12:44:00,21.93456,83.25307,2.83,n,D
2025-12-26 12:44:00,21.93728,82.62778,2.56,n,D
2025-12-26 12:44:00,21.94105,83.11007,3.64,n,D
2025-12-26 12:44:00,21.94292,82.63178,11.24,n,D
2025-12-26 12:44:00,21.94355,82.65827,2.4,n,D
2025-12-26 12:44:00,21.94853,82.8897,7.4,n,D
2025-12-26 12:44:00,21.94865,84.18433,3.87,n,D
2025-12-26 12:44:00,21.95507,83.08694,7.37,n,D
2025-12-26 12:44:00,21.95697,82.90836,5.52,n,D
2025-12-26 12:44:00,21.96051,82.90242,10.51,n,D
2025-12-26 12:44:00,21.96148,82.90734,5.52,n,D
2025-12-26 12:44:00,21.96205,83.98066,3.49,n,D
2025-12-26 12:44:00,21.96892,82.92104,6.03,n,D
2025-12-26 12:44:00,21.96968,87.40668,4.21,n,D
2025-12-26 12:44:00,21.98058,83.05095,3.96,n,D
2025-12-26 12:44:00,21.98571,82.91039,2.24,n,D
2025-12-26 12:44:00,21.98599,82.91203,4.75,n,D
2025-12-26 12:44:00,21.98923,87.52039,2.2,n,D
2025-12-26 12:44:00,21.99127,82.38343,3.99,n,D
2025-12-26 12:44:00,21.99705,83.62141,12.88,n,D
2025-12-26 12:44:00,21.99772,82.92301,2.96,n,D
2025-12-26 12:44:00,22.00107,87.50507,2.68,n,D
2025-12-26 12:44:00,22.00263,83.02052,6.82,n,D
2025-12-26 12:44:00,22.00311,83.01862,4.74,n,D
2025-12-26 12:44:00,22.00577,83.06025,7.12,n,D
2025-12-26 12:44:00,22.00672,83.06507,7.12,n,D
2025-12-26 12:44:00,22.00748,83.06303,11.7,n,D
2025-12-26 12:44:00,22.01753,83.07267,3.4,n,D
2025-12-26 12:44:00,22.01836,83.0706,3.28,n,D
2025-12-26 12:44:00,22.02494,83.03394,5.19,n,D
2025-12-26 12:44:00,22.0294,87.6289,3.66,n,D
2025-12-26 12:44:00,22.03832,83.73299,6.03,n,D
2025-12-26 12:44:00,22.03919,83.73733,6.03,n,D
2025-12-26 12:44:00,22.03971,82.40549,3.28,n,D
2025-12-26 12:44:00,22.04046,82.50395,2.38,n,D
2025-12-26 12:44:00,22.04061,83.73129,8.51,n,D
2025-12-26 12:44:00,22.04145,83.73566,8.51,n,D
2025-12-26 12:44:00,22.04173,83.72764,3.81,n,D
2025-12-26 12:44:00,22.04259,83.73198,6.03,h,D
2025-12-26 12:44:00,22.04262,87.62205,3.77,n,D
2025-12-26 12:44:00,22.04346,83.73633,6.03,n,D
2025-12-26 12:44:00,22.04933,87.46957,2.26,n,D
2025-12-26 12:44:00,22.05038,88.10421,3.08,n,D
2025-12-26 12:44:00,22.05084,82.73967,1.42,n,D
2025-12-26 12:44:00,22.05102,82.74201,3.51,n,D
2025-12-26 12:44:00,22.05148,82.5341,6.56,n,D
2025-12-26 12:44:00,22.05711,88.12357,2.57,n,D
2025-12-26 12:44:00,22.06241,82.56398,8.69,n,D
2025-12-26 12:44:00,22.06318,82.82569,4.67,n,D
2025-12-26 12:44:00,22.06395,82.82779,3.21,n,D
2025-12-26 12:44:00,22.06599,87.26983,2.16,n,D
2025-12-26 12:44:00,22.06936,87.24701,2.59,n,D
2025-12-26 12:44:00,22.08683,96.4182,7.52,n,D
2025-12-26 12:44:00,22.08897,87.61365,1.88,n,D
2025-12-26 12:44:00,22.08999,84.33206,5.5,n,D
2025-12-26 12:44:00,22.09411,87.24213,3.65,n,D
2025-12-26 12:44:00,22.13247,82.60143,7.79,n,D
2025-12-26 12:44:00,22.13423,83.23287,2.46,n,D
2025-12-26 12:44:00,22.1358,82.60296,3.83,n,D
2025-12-26 12:44:00,22.14039,82.60193,3.83,n,D
2025-12-26 12:44:00,22.15036,83.73543,2.42,n,D
2025-12-26 12:44:00,22.16137,82.44569,4.71,n,D
2025-12-26 12:44:00,22.17439,87.22713,1.87,n,D
2025-12-26 12:44:00,22.17749,82.23656,7.11,n,D
2025-12-26 12:44:00,22.18895,87.18427,1.48,n,D
2025-12-26 12:44:00,22.2015,83.09074,2.95,n,D
2025-12-26 12:44:00,22.22153,87.48066,4.57,n,D
2025-12-26 12:44:00,22.23339,87.08724,2.04,n,D
2025-12-26 12:44:00,22.23433,87.55583,2.78,n,D
2025-12-26 12:44:00,22.23763,82.53668,2.84,n,D
2025-12-26 12:44:00,22.25446,96.09396,1.98,n,D
2025-12-26 12:44:00,22.25795,86.91032,2.83,n,D
2025-12-26 12:44:00,22.25972,86.9419,8.24,n,D
2025-12-26 12:44:00,22.26139,87.48151,7.19,n,D
2025-12-26 12:44:00,22.26349,86.72698,2.97,n,D
2025-12-26 12:44:00,22.26388,86.72943,2.46,n,D
2025-12-26 12:44:00,22.26546,87.41995,1.88,n,D
2025-12-26 12:44:00,22.27567,87.41457,1.49,n,D
2025-12-26 12:44:00,22.27597,87.41789,1.84,n,D
2025-12-26 12:44:00,22.28424,87.44328,4.02,n,D
2025-12-26 12:44:00,22.28731,87.54977,0.98,n,D
2025-12-26 12:44:00,22.29309,96.20598,5.31,n,D
2025-12-26 12:44:00,22.30235,87.42236,3.97,n,D
2025-12-26 12:44:00,22.3278,87.48668,4.45,n,D
2025-12-26 12:44:00,22.32879,87.57686,4.54,n,D
2025-12-26 12:44:00,22.33156,87.57203,4.54,n,D
2025-12-26 12:44:00,22.35576,87.25146,4.01,n,D
2025-12-26 12:44:00,22.35641,87.24971,2.96,n,D
2025-12-26 12:44:00,22.36463,87.30246,4.09,n,D
2025-12-26 12:44:00,22.36504,87.3008,3.66,n,D
2025-12-26 12:44:00,22.37106,97.68037,5.46,n,D
2025-12-26 12:44:00,22.37161,97.68548,5.46,n,D
2025-12-26 12:44:00,22.50919,93.54958,4.14,n,D
2025-12-26 12:44:00,22.60167,88.13645,2.22,n,D
2025-12-26 12:44:00,22.61043,88.14705,1.88,n,D
2025-12-26 12:44:00,22.64185,86.91652,2.77,n,D
2025-12-26 12:44:00,22.76061,85.88702,3.86,n,D
2025-12-26 12:44:00,22.76619,97.65949,2.55,n,D
2025-12-26 12:44:00,22.81625,95.37969,4.88,n,D
2025-12-26 12:44:00,22.83155,86.96148,2.67,n,D
2025-12-26 12:44:00,22.83264,87.82033,10.57,n,D
2025-12-26 12:44:00,22.94379,87.83738,7.15,n,D
2025-12-26 12:44:00,22.9491,87.89042,3.21,n,D
2025-12-26 12:44:00,22.94941,87.78619,2.05,n,D
2025-12-26 12:44:00,22.96122,87.72939,2.17,n,D
2025-12-26 12:44:00,22.96748,87.70296,2.7,n,D
2025-12-26 12:44:00,22.97092,87.70228,2.54,n,D
2025-12-26 12:44:00,22.97597,87.83945,2.35,n,D
2025-12-26 12:44:00,22.98772,95.37067,2.84,n,D
2025-12-26 12:44:00,22.98898,87.66986,2.19,n,D
2025-12-26 12:44:00,22.99006,87.90321,2.69,n,D
2025-12-26 12:44:00,22.99455,88.18566,3.21,n,D
2025-12-26 12:44:00,23.00345,87.67125,1.66,n,D
2025-12-26 12:44:00,23.03054,96.00658,2.88,n,D
2025-12-26 12:44:00,23.03307,87.65701,2.2,n,D
2025-12-26 12:44:00,23.04005,87.52847,2.26,n,D
2025-12-26 12:44:00,23.04178,87.79379,1.46,n,D
2025-12-26 12:44:00,23.06068,87.8858,3.22,n,D
2025-12-26 12:44:00,23.0641,87.88515,3.22,n,D
2025-12-26 12:44:00,23.07215,87.72089,4.66,n,D
2025-12-26 12:44:00,23.07627,87.72429,3.8,n,D
2025-12-26 12:44:00,23.11316,87.90462,5.15,n,D
2025-12-26 12:44:00,23.1316,88.35791,2.0,n,D
2025-12-26 12:44:00,23.14091,89.95889,1.03,n,D
2025-12-26 12:44:00,23.14153,87.42336,1.51,n,D
2025-12-26 12:44:00,23.15304,87.72636,3.28,n,D
2025-12-26 12:44:00,23.16166,88.158,2.63,n,D
2025-12-26 12:44:00,23.16188,88.28763,2.92,n,D
2025-12-26 12:44:00,23.17255,87.58774,2.61,n,D
2025-12-26 12:44:00,23.17626,88.33327,1.83,n,D
2025-12-26 12:44:00,23.18701,88.33524,2.84,n,D
2025-12-26 12:44:00,23.18749,88.33516,2.97,n,D
2025-12-26 12:44:00,23.18782,87.78645,1.38,n,D
2025-12-26 12:44:00,23.22747,89.77484,1.0,n,D
2025-12-26 12:44:00,23.23967,88.03678,1.38,n,D
2025-12-26 12:44:00,23.27163,94.06137,3.39,n,D
2025-12-26 12:44:00,23.31752,92.05221,3.18,n,D
2025-12-26 12:44:00,23.39464,94.03589,4.14,n,D
2025-12-26 12:44:00,23.49478,94.03831,4.36,n,D
2025-12-26 12:44:00,23.75132,95.72971,7.99,n,D
2025-12-26 12:44:00,23.79841,95.76557,3.38,n,D
2025-12-26 12:44:00,23.84702,94.16133,13.81,n,D
2025-12-26 12:44:00,24.25203,97.22667,4.6,n,D
2025-12-26 12:44:00,24.4728,97.76467,4.97,n,D
2025-12-26 12:45:00,22.1759,82.08067,5.16,n,D
2025-12-26 12:45:00,22.17818,82.23381,5.48,n,D
2025-12-26 12:45:00,22.17883,75.76104,5.54,n,D
2025-12-26 12:45:00,22.2358,82.5343,2.69,n,D
2025-12-26 12:45:00,22.44449,79.63876,2.47,n,D
2025-12-26 12:45:00,22.9214,79.23004,3.31,n,D
2025-12-26 12:45:00,22.98609,78.79173,5.1,n,D
2025-12-26 12:45:00,23.11895,87.24277,1.63,n,D
2025-12-26 12:45:00,23.16093,87.40311,1.95,n,D
2025-12-26 12:45:00,23.17392,87.58388,3.26,n,D
2025-12-26 12:45:00,23.17653,78.96647,2.83,n,D
2025-12-26 12:45:00,23.17747,78.97058,2.83,n,D
2025-12-26 12:45:00,23.18921,87.69466,1.88,n,D
2025-12-26 12:45:00,23.26703,88.03185,1.55,n,D
2025-12-26 12:45:00,23.27864,87.61398,6.06,n,D
2025-12-26 12:45:00,23.29679,87.50072,2.0,n,D
2025-12-26 12:45:00,23.30175,87.59297,2.56,n,D
2025-12-26 12:45:00,23.3073,87.68866,2.63,n,D
2025-12-26 12:45:00,23.31242,87.36076,4.18,n,D
2025-12-26 12:45:00,23.32448,87.62227,5.39,n,D
2025-12-26 12:45:00,23.33342,87.61208,4.02,n,D
2025-12-26 12:45:00,23.34167,87.6189,2.66,n,D
2025-12-26 12:45:00,23.36093,87.60667,4.12,n,D
2025-12-26 12:45:00,23.37206,87.50286,2.5,n,D
2025-12-26 12:45:00,23.38233,88.26582,2.14,n,D
2025-12-26 12:45:00,23.38293,87.61076,2.51,n,D
2025-12-26 12:45:00,23.38926,87.96732,1.51,n,D
2025-12-26 12:45:00,23.39083,87.58089,2.18,n,D
2025-12-26 12:45:00,23.39289,87.57204,2.08,n,D
2025-12-26 12:45:00,23.39356,88.05664,2.78,n,D
2025-12-26 12:45:00,23.3959,87.64608,2.04,n,D
2025-12-26 12:45:00,23.40108,87.91149,1.98,n,D
2025-12-26 12:45:00,23.40454,87.5359,0.83,n,D
2025-12-26 12:45:00,23.42511,87.99321,2.91,n,D
2025-12-26 12:45:00,23.42856,87.80374,2.46,n,D
2025-12-26 12:45:00,23.46413,88.03888,2.06,n,D
2025-12-26 12:45:00,23.46459,88.03974,2.66,n,D
2025-12-26 12:45:00,23.47279,88.02589,8.45,n,D
2025-12-26 12:45:00,23.48428,87.36714,2.24,n,D
2025-12-26 12:45:00,23.49051,88.0061,2.35,n,D
2025-12-26 12:45:00,23.51404,88.14831,1.25,n,D
2025-12-26 12:45:00,23.52688,79.62895,2.24,n,D
2025-12-26 12:45:00,23.53718,88.83327,2.23,n,D
2025-12-26 12:45:00,23.5499,87.24636,2.54,n,D
2025-12-26 12:45:00,23.55734,87.2414,4.91,n,D
2025-12-26 12:45:00,23.60571,87.98383,2.22,n,D
2025-12-26 12:45:00,23.60893,87.54305,4.14,n,D
2025-12-26 12:45:00,23.62136,87.97259,2.98,n,D
2025-12-26 12:45:00,23.6326,88.01953,2.13,n,D
2025-12-26 12:45:00,23.63294,87.4748,2.21,n,D
2025-12-26 12:45:00,23.64911,87.86432,1.73,n,D
2025-12-26 12:45:00,23.65335,87.80611,3.07,n,D
2025-12-26 12:45:00,23.65747,87.78872,1.58,n,D
2025-12-26 12:45:00,23.66338,87.9726,2.0,n,D
2025-12-26 12:45:00,23.66792,86.91743,4.8,n,D
2025-12-26 12:45:00,23.67499,87.12725,3.29,n,D
2025-12-26 12:45:00,23.68141,86.09563,4.47,n,D
2025-12-26 12:45:00,23.68282,86.3973,3.28,n,D
2025-12-26 12:45:00,23.70782,88.09095,2.29,n,D
2025-12-26 12:45:00,23.74593,88.04692,1.72,n,D
2025-12-26 12:45:00,23.74931,88.04626,1.72,n,D
2025-12-26 12:45:00,23.75994,87.45854,3.99,n,D
2025-12-26 12:45:00,23.76663,86.40468,3.82,n,D
2025-12-26 12:45:00,23.77464,86.36566,3.33,n,D
2025-12-26 12:45:00,23.77862,86.38825,4.12,n,D
2025-12-26 12:45:00,23.77941,86.39275,4.12,n,D
2025-12-26 12:45:00,23.78815,88.00617,3.38,n,D
2025-12-26 12:45:00,23.79822,86.35141,8.17,n,D
2025-12-26 12:45:00,23.82999,84.57442,5.14,n,D
2025-12-26 12:45:00,23.83582,88.06215,2.04,n,D
2025-12-26 12:45:00,23.83647,88.06609,2.04,n,D
2025-12-26 12:45:00,24.67136,84.08863,1.18,n,D
2025-12-26 12:45:00,24.70028,97.37317,21.51,n,D
2025-12-26 12:45:00,24.70234,97.36871,17.26,n,D
2025-12-26 12:45:00,24.7029,97.37406,33.05,n,D
2025-12-26 12:45:00,24.70444,97.36723,21.51,n,D
2025-12-26 12:45:00,24.70497,97.37259,21.51,h,D
2025-12-26 12:45:00,24.70759,97.3735,6.51,n,D
2025-12-26 12:45:00,24.80385,96.34007,2.27,n,D
2025-12-26 12:45:00,24.81195,86.98943,2.16,n,D
2025-12-26 12:45:00,24.90782,83.72565,2.34,n,D
2025-12-26 12:45:00,24.9589,84.3031,4.2,n,D
2025-12-26 12:45:00,25.00161,83.97241,1.95,n,D
2025-12-26 12:45:00,25.0352,87.37157,4.96,n,D
2025-12-26 12:45:00,25.04897,84.02109,2.03,n,D
2025-12-26 12:45:00,25.05115,96.5848,4.31,n,D
2025-12-26 12:45:00,25.05814,84.24944,2.44,n,D
